date,Sb1_2,Sb2_3,Sb3_2,Sb4_6,Sb5_3,Sb6_2
1985-01-01,50.94291935483871,165.8362483870968,322.3279193548387,269.99656774193545,66.07874193548386,803.7417225806452
1985-02-01,83.62570000000001,156.3494464285714,300.2596892857143,352.14021071428573,171.7012142857143,992.6066035714285
1985-03-01,130.01086451612903,390.2609516129032,665.3545516129032,545.4189967741936,181.5749322580645,1521.1627258064516
1985-04-01,94.30736333333334,218.74763666666666,469.3422933333333,496.67749333333336,236.63444333333334,1416.97499
1985-05-01,19.7204,68.48109032258064,206.01875806451613,191.97908387096774,127.06043225806451,646.2635129032258
1985-06-01,16.705053333333332,38.288149999999995,150.6267466666667,180.31224333333333,59.51257,469.0685633333333
1985-07-01,10.300925806451614,30.819703225806453,103.5483064516129,90.49515483870968,32.122264516129036,266.76296451612905
1985-08-01,7.679348387096774,20.847606451612904,79.60688064516128,64.1879,22.148345161290322,202.3741129032258
1985-09-01,6.7516766666666665,80.39530666666666,159.11235666666667,82.74183333333333,20.15783,247.03617
1985-10-01,7.74968064516129,117.1130064516129,224.35164193548385,55.69284193548387,21.01658064516129,360.7200935483871
1985-11-01,74.51484,301.74432666666667,561.9572566666667,541.1066266666667,240.51574666666667,1449.2184533333334
1985-12-01,86.92358709677418,287.58955483870966,573.8271967741936,437.54094838709676,159.69787741935485,1447.538929032258
1986-01-01,95.50085161290323,168.43955806451612,358.0071483870968,285.9727419354839,65.03740322580646,838.7267225806452
1986-02-01,121.62086785714287,229.66984642857142,604.1702678571429,516.31725,281.105375,1783.6579357142857
1986-03-01,176.6057741935484,714.1326032258065,1313.353606451613,722.8377483870968,277.8796032258065,2795.3294870967743
1986-04-01,143.08502333333334,289.83237,704.5231366666667,448.73707333333334,160.06569333333334,1636.5249533333333
1986-05-01,41.451299999999996,190.04257096774194,366.40173548387094,184.27872580645163,73.98004193548387,734.5938096774194
1986-06-01,73.86732666666667,171.43963333333335,399.59790333333336,333.5158166666667,71.04696666666668,859.4162933333333
1986-07-01,35.4664,88.98797741935485,191.60456451612905,185.5484258064516,50.69628709677419,464.5789741935484
1986-08-01,21.25773548387097,170.89672903225807,285.4429419354839,107.71362258064516,32.91879032258064,501.66490967741936
1986-09-01,9.81368,43.94113333333333,87.28196666666666,59.09725666666667,16.58234,197.2174
1986-10-01,24.602774193548388,137.86650967741934,204.60292903225806,167.08765806451612,27.518490322580647,428.5891741935484
1986-11-01,72.30046333333333,453.67363666666665,701.71034,563.1276966666667,108.65645666666666,1425.6588266666665
1986-12-01,98.42387741935484,353.83270000000005,694.5848516129033,527.4697677419355,193.6050129032258,1762.8607193548387
1987-01-01,43.6262,134.77905161290323,287.8270483870968,221.16370645161288,107.30258387096774,803.1023096774194
1987-02-01,23.685014285714285,88.38900357142857,163.42865357142858,138.196325,93.64785714285713,583.3270392857142
1987-03-01,122.10956129032259,460.020870967742,792.8717032258064,430.8910548387097,144.61687419354837,1565.7389258064516
1987-04-01,211.00770333333332,572.7931733333334,1137.0157833333333,675.69659,370.0067933333333,2521.61519
1987-05-01,35.9824935483871,89.3990258064516,220.48775806451613,255.37228064516128,131.8468935483871,761.723170967742
1987-06-01,26.989723333333334,63.816736666666664,148.67287333333334,159.16900333333334,53.04689,401.06094
1987-07-01,40.36794516129033,74.18100322580645,202.62073870967743,213.08883548387095,44.35879354838709,489.2146193548387
1987-08-01,9.989454838709676,30.231435483870968,72.21710322580645,66.32537096774193,25.603909677419352,179.92157096774193
1987-09-01,44.81424333333334,108.09484,371.95122333333336,260.01472666666666,44.34418,828.93793
1987-10-01,30.71738064516129,109.37609354838709,200.20010322580646,195.44104193548387,33.87334193548387,464.7616580645161
1987-11-01,28.618893333333336,157.61156333333335,299.95091333333335,186.53251,57.29914,681.2089366666667
1987-12-01,67.2570870967742,252.3213741935484,477.1845419354839,343.5929612903226,106.16076129032258,1132.5825225806452
1988-01-01,30.426900000000003,118.8394064516129,241.5153064516129,183.15519354838707,101.03634193548388,577.1156000000001
1988-02-01,60.8324,263.6493620689655,520.5417586206896,465.2653137931035,158.24234827586207,1459.3916827586208
1988-03-01,107.64055161290324,361.7888161290322,621.2350741935484,423.83011612903226,139.51984193548387,1325.593793548387
1988-04-01,81.01450333333334,239.82480666666666,434.7674366666667,246.44151666666667,117.17511666666668,973.0612500000001
1988-05-01,127.28879032258064,271.70471612903225,654.155693548387,469.78561935483873,250.74111612903224,1706.5010548387097
1988-06-01,20.943139999999996,63.474093333333336,152.33518999999998,92.15246,52.56456,412.02898666666664
1988-07-01,19.53404838709677,36.69498064516129,97.22726774193548,44.85114838709678,24.460274193548386,218.85268709677422
1988-08-01,12.75536129032258,37.41842903225806,77.36893548387097,116.6581,26.42875483870968,202.2736258064516
1988-09-01,10.436646666666666,52.10299666666666,130.28581666666668,111.68163333333334,43.99494000000001,336.84777
1988-10-01,8.396409677419355,65.23653548387097,92.4956064516129,71.02048064516129,26.15653870967742,201.50633548387097
1988-11-01,20.019056666666664,280.1763166666667,400.0320966666667,251.10435999999999,70.16821333333334,755.5312166666666
1988-12-01,14.226019354838709,130.94257741935485,193.65982258064517,141.87653225806451,54.53276451612903,426.9723806451613
1989-01-01,15.540467741935483,105.2655870967742,184.9364064516129,193.87905483870966,109.39437096774193,599.860429032258
1989-02-01,24.07437857142857,144.23387499999998,240.9156857142857,272.0541,106.62304642857143,698.7181964285713
1989-03-01,93.56433870967741,238.33650967741937,397.7603548387097,401.7155741935484,203.36976129032257,1122.8999838709676
