Date,Sb3_1,Sb4_1,Sb4_2,Sb4_4,Sb4_3,Sb4_5,Sb4_6,Sb5_1,Sb5_3,Sb1_1,Sb5_2,Sb2_1,Sb2_2,Sb6_1,Sb3_2,Sb2_3,Sb1_2,Sb6_2
1984-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060263231396675,0.0,0.0,0.02642066478729248,0.0,0.04166812300682068
1984-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-01-13,0.1663665294647217,0.12983231544494628,0.1451037645339966,0.154535973072052,0.1434188723564148,0.152488112449646,0.2507404088973999,0.1404537320137024,0.16731302738189696,0.05337445735931397,0.13104443550109862,0.1814831018447876,0.13631389141082764,0.16932451725006104,0.23177022933959962,0.10773553848266601,0.11692705154418945,0.19562757015228271
1984-01-14,0.058760589361190795,0.006679672002792359,0.016623713076114655,0.0010578691959381103,0.0,0.01843849867582321,0.009825953841209411,0.02774067223072052,0.010021942108869553,0.061131072044372556,0.012115336209535598,0.1671933650970459,0.10836881399154663,0.0003883523400872946,0.00610228031873703,0.1445203900337219,0.12098981142044067,0.044436699151992796
1984-01-15,0.0,0.04341453909873962,0.0,0.0,0.0,0.0,0.0,0.0011294427327811717,0.021048568189144135,0.0,0.029398977756500244,0.0,0.0,0.0,0.0,0.0,0.0,0.0003418351290747523
1984-01-16,0.03603114485740662,0.13301647901535035,0.17070066928863525,0.17999186515808105,0.16696481704711913,0.1757095456123352,0.09876295328140258,0.02056954652070999,0.0682981252670288,0.013790056109428406,0.1095378041267395,0.0024343917146325113,0.02944149971008301,0.10409395694732666,0.050768065452575686,0.012361676245927811,0.03873903751373291,0.13897932767868043
1984-01-17,0.0,0.06344904899597167,0.01713503450155258,0.0,0.0,0.0,0.0,0.07615841627120971,0.0,0.0,0.008604443073272705,0.14603809118270875,0.02328370064496994,0.0,0.0,0.002944670058786869,0.0,0.0
1984-01-18,0.41341094970703124,0.33353774547576903,0.32827746868133545,0.37259223461151125,0.38782799243927,0.38484160900115966,0.4014404296875,0.30888986587524414,0.37738497257232667,0.3638524055480957,0.335999584197998,0.25418729782104493,0.28422362804412843,0.521085786819458,0.4631504058837891,0.30920584201812745,0.44118099212646483,0.8379141807556152
1984-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005204762145876884,0.0007537548895925284,0.0,0.0,0.0,0.0,0.0723962664604187
1984-01-20,0.0,0.0,0.0007850968278944493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-01-23,0.5091193675994873,1.0795519828796387,0.7057406902313232,0.6906793117523193,0.7978094100952149,0.586104440689087,0.6042235374450684,0.7140218257904053,0.576942777633667,0.32603964805603025,0.7570311069488526,0.591379451751709,0.5884925842285156,0.8121944427490234,0.5577436447143554,0.48130264282226565,0.32755868434906005,0.3739999532699585
1984-01-24,0.6175079345703125,0.424273681640625,0.355320405960083,0.4571206092834473,0.6308910846710205,0.408992338180542,0.9143851280212403,0.5702180862426758,0.6484703540802002,0.1551905870437622,0.453548002243042,0.5775882244110108,0.6831812381744384,0.9865493774414062,1.0693370819091796,0.2843389272689819,0.04295055270195007,0.8947722434997558
1984-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011774399876594543,0.0,0.0,0.0,0.0,0.0,0.0,0.0042942825704813,0.0
1984-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046039681881666185,0.0,0.0,0.0,0.0,0.005148719996213913,0.0
1984-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-01-28,0.0,0.07679166793823242,0.01389337033033371,0.15968252420425416,0.12266520261764527,0.08648985624313354,0.014545558393001557,0.0017564721405506135,0.036656233668327334,0.014029772579669952,0.04039982855319977,0.00010317461565136909,0.0,0.021521803736686707,0.0,0.0,0.0005833040922880173,0.0
1984-01-29,0.062023085355758664,0.34092352390289304,0.483458948135376,0.21087346076965333,0.18133093118667604,0.23253827095031737,0.11684610843658447,0.18088371753692628,0.21597306728363036,0.012369858473539353,0.19012683629989624,0.11997802257537842,0.03973708152770996,0.18467421531677247,0.1290156364440918,0.07645484805107117,0.02058050036430359,0.17640275955200196
1984-01-30,0.5108454704284668,0.7125424385070801,0.8359479904174805,0.502030324935913,0.4524820804595947,0.4979549884796143,0.4025582313537598,0.5336020946502685,0.4105559825897217,0.45130300521850586,0.5870974063873291,0.46993198394775393,0.47960834503173827,0.3921411752700806,0.5235477924346924,0.5276156425476074,0.4458867073059082,0.2960942029953003
1984-01-31,0.0,0.04577362239360809,0.0,0.0,0.0,0.0,0.00031717030797153713,0.02729925513267517,0.0,0.0,0.03704869449138641,0.24760763645172118,0.15643980503082275,0.033497223258018495,0.0006744298152625561,0.010157446563243865,2.104524755850434e-05,0.0
1984-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-02-02,0.0,0.0,0.005794565752148628,0.0,0.0,0.003721623122692108,0.0,0.0,0.04537741243839264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001168118230998516
1984-02-03,0.5134023666381836,0.4146141529083252,0.6317094802856446,0.3848123550415039,0.2926140785217285,0.42223615646362306,0.6983256816864014,0.20490386486053466,0.406554126739502,0.3344004154205322,0.21036996841430664,0.48876423835754396,0.40555648803710936,0.5034310817718506,0.8536401748657226,0.19005777835845947,0.12751173973083496,0.533007001876831
1984-02-04,0.008407626301050186,0.19207695722579957,0.17491601705551146,0.1887701392173767,0.16418968439102172,0.24077339172363282,0.07197143435478211,0.03627292215824127,0.05103685855865479,0.08019244074821472,0.12113537788391113,0.1185949683189392,0.04469368159770966,0.14404649734497071,0.07422136664390563,0.011062247306108474,0.009409328550100326,0.22207908630371093
1984-02-05,0.3397418737411499,0.14975740909576415,0.06714491844177246,0.0341422438621521,0.09625015258789063,0.11155935525894164,0.39322624206542967,0.0,0.0946152687072754,0.14446841478347777,0.07586759328842163,0.5703971862792969,0.5170585155487061,0.4278141498565674,0.4107627868652344,0.29159393310546877,0.17405368089675904,0.3287121534347534
1984-02-06,0.01725127100944519,0.010588905215263367,0.0,0.0,0.0,0.0,0.0,0.004713471233844757,0.0,0.009397177398204804,0.002536095678806305,0.30656144618988035,0.10455499887466431,0.0,0.0018607443198561668,0.021639540791511536,0.016429324448108674,0.0
1984-02-07,0.0,0.00897001028060913,0.0,0.0,0.0,0.0,0.0,0.002747257612645626,0.0,0.0,0.0034660402685403823,0.18535635471343995,0.008362321555614472,0.0,0.0,0.017423516511917113,0.010021395981311798,0.0
1984-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025817461311817167,0.0,0.0,0.0,0.0,0.0,0.0
1984-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-02-10,0.14278537034988403,0.3081831455230713,0.20707321166992188,0.2581854581832886,0.3650697708129883,0.1257704019546509,0.13600329160690308,0.16731593608856202,0.17382388114929198,0.0438090831041336,0.2516138553619385,0.048778843879699704,0.1835707664489746,0.2893105983734131,0.28151984214782716,0.053394639492034913,0.014847423136234283,0.17239441871643066
1984-02-11,0.389188289642334,0.45817151069641116,0.14886703491210937,0.46858892440795896,0.635653305053711,0.19218947887420654,0.36223909854888914,0.20674333572387696,0.2663609743118286,0.028261512517929077,0.30492186546325684,0.2592617034912109,0.5024077415466308,0.4161389350891113,0.27663359642028806,0.31211798191070556,0.07882532477378845,0.4651298522949219
1984-02-12,0.0,0.017405521869659425,0.0,0.0,0.0,0.0,0.0,0.0,0.755455493927002,0.0,0.323586106300354,0.0005862433928996325,0.0,0.12595521211624144,0.0,0.0,0.0,0.17301086187362671
1984-02-13,0.043516308069229126,1.4556374549865723,1.259480857849121,1.82464599609375,2.49838924407959,1.1900778770446778,0.4509111881256104,2.054651641845703,3.2875648498535157,0.6781617641448975,2.3104890823364257,0.0,0.003554978594183922,1.658591079711914,0.09093637466430664,0.006306347250938415,0.38283257484436034,1.3034003257751465
1984-02-14,3.056796836853027,3.190705680847168,2.4743085861206056,5.409038925170899,6.376067733764648,5.2530975341796875,4.431134796142578,4.783668518066406,5.52191162109375,3.29373779296875,4.69989242553711,2.0642412185668944,1.397085475921631,4.468009567260742,2.935580253601074,3.0666194915771485,3.4175254821777346,4.206172180175781
1984-02-15,1.9673316955566407,0.06750159859657287,0.02462659776210785,0.6812113285064697,0.9767634391784668,0.8529225349426269,1.451150608062744,0.38727118968963625,1.036531352996826,1.0124297142028809,0.3180909872055054,2.0636892318725586,1.7687423706054688,1.465231990814209,1.2464322090148925,2.060512161254883,0.9332563400268554,1.1323207855224608
1984-02-16,0.0,0.004483015090227127,0.0,0.0,0.0,0.0,0.0,0.0,0.038814511895179746,0.0,0.009871848672628403,0.0,0.0,0.03572138547897339,0.004503961652517319,0.0,0.0,0.08548383116722107
1984-02-17,0.24101803302764893,0.4813232898712158,0.39036195278167723,0.3466890096664429,0.5053199768066406,0.24175398349761962,0.18394795656204224,0.15301624536514283,0.27044386863708497,0.27887465953826907,0.4143348693847656,0.352842903137207,0.37808377742767335,0.23255600929260253,0.15351955890655516,0.2527506113052368,0.2683598756790161,0.2745330810546875
1984-02-18,0.06596760153770446,0.3502479076385498,0.28038330078125,0.28433420658111574,0.3203579902648926,0.18168972730636596,0.18981001377105713,0.16351776123046874,0.5396748542785644,0.14618693590164183,0.3710346698760986,0.09647144675254822,0.09735918641090394,0.24995412826538085,0.17847492694854736,0.03397233784198761,0.04796001315116882,0.18517669439315795
1984-02-19,0.454821252822876,0.7248325347900391,0.6649826049804688,0.6627988338470459,0.8711423873901367,0.4584497451782227,0.7258466243743896,0.8726019859313965,0.7461552143096923,0.3396448612213135,0.8097668647766113,0.43920302391052246,0.3496705055236816,0.846617317199707,0.8203947067260742,0.4013800144195557,0.39549808502197265,0.22533934116363524
1984-02-20,0.01962309330701828,0.09461174011230469,0.13678597211837767,0.04901081919670105,0.03976855576038361,0.0475852370262146,0.09374184608459472,0.0012882842682301998,0.0,0.1296958327293396,0.00873900055885315,0.04595053195953369,0.044818469882011415,0.15082556009292603,0.07090948224067688,0.0019373472779989243,0.003991581872105599,0.009937170147895812
1984-02-21,0.04814999997615814,0.08441188931465149,0.0038423217833042146,0.028846403956413268,0.07832654118537903,0.0,0.0,0.0,0.0,0.035639038681983946,0.006722339987754821,0.17470715045928956,0.11604542732238769,0.0,0.005648499354720116,0.07779820561408997,0.04892213046550751,0.0
1984-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-02-23,0.12910106182098388,0.013259553909301757,0.0,0.0,0.0,0.0,0.05946965217590332,0.7621573448181153,0.6989628314971924,0.0,0.2545634269714355,0.0,0.0,0.9139704704284668,1.0334784507751464,0.0,0.0,2.312538909912109
1984-02-24,0.0,0.04755493700504303,0.0,0.0,0.0,0.0,0.0,0.18419177532196046,0.09314625263214112,0.0,0.021091839671134947,0.0,0.0,0.0,0.0,0.0,0.0,1.0954834938049316
1984-02-25,0.4306938171386719,0.17259076833724976,0.37744505405426027,0.35419137477874757,0.18889176845550537,0.3727596282958984,0.3031023979187012,0.1126928448677063,0.23906469345092773,0.21359329223632811,0.14872021675109864,0.4569551944732666,0.9007277488708496,0.3076602935791016,0.4093587398529053,0.27787342071533205,0.11750682592391967,0.3872460603713989
1984-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830117106437683,0.0008549819700419903,0.0,0.0,0.0038314148783683776
1984-02-27,0.5613714694976807,0.5035591125488281,0.7946343421936035,0.8176003456115722,0.6619176387786865,0.9805193901062011,0.7405593395233154,0.602763032913208,0.8071187019348145,0.9545764923095703,0.5904477596282959,0.634967041015625,0.49904518127441405,0.7008960247039795,0.3742321491241455,0.5743353366851807,0.8665759086608886,0.9195570945739746
1984-02-28,1.007033634185791,0.9098092079162597,1.2011362075805665,1.5353968620300293,1.482736301422119,1.4426509857177734,1.5690526962280273,1.0084067344665528,1.1229096412658692,1.8339160919189452,0.9209447860717773,1.509737205505371,0.8857974052429199,1.32864351272583,0.8533735275268555,1.492930793762207,1.766071891784668,1.0216168403625487
1984-02-29,1.007033634185791,0.9098092079162597,1.2011362075805665,1.5353968620300293,1.482736301422119,1.4426509857177734,1.5690526962280273,1.0084067344665528,1.1229096412658692,1.8339160919189452,0.9209447860717773,1.509737205505371,0.8857974052429199,1.32864351272583,0.8533735275268555,1.492930793762207,1.766071891784668,1.0216168403625487
1984-03-01,0.05664428472518921,0.11945067644119263,0.025637713074684144,0.0,0.045553043484687805,0.0,0.044320449233055115,0.11691311597824097,0.0,0.22366914749145508,0.06822426915168762,0.3174893379211426,0.1622069239616394,0.0,0.015433132648468018,0.24006996154785157,0.19945281744003296,0.0001122861634939909
1984-03-02,0.03570338487625122,0.0,0.006101277470588684,0.0,0.0,0.023031507432460786,0.0,0.0,0.0,0.046979135274887084,0.0,0.19538916349411012,0.08432875871658325,0.0,0.0,0.16597518920898438,0.05973448157310486,0.0
1984-03-03,0.0,0.0,0.002051050029695034,0.0,0.0,0.0,0.0,0.0,0.0,0.022712704539299012,0.0,0.3532531261444092,0.20071058273315429,0.0,0.0,0.01729007363319397,0.005884602665901184,0.0
1984-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.190476124174893e-05,0.00043389578349888324,0.0,0.0,0.0,0.0,0.0
1984-03-05,0.0,0.35417609214782714,0.20374517440795897,0.21977610588073732,0.2218703269958496,0.07114933133125305,0.0,0.647852087020874,0.3120116710662842,0.02819950580596924,0.4188535213470459,0.0004724868107587099,0.0,0.20601375102996827,0.029610565304756163,0.0,0.0,0.0890478789806366
1984-03-06,0.46444249153137207,0.8478075981140136,0.8583492279052735,0.7246332168579102,0.8371265411376954,0.4254424571990967,0.6325546264648437,1.0091117858886718,1.061673927307129,0.1330914616584778,0.9311800956726074,0.3907626628875732,0.6722915649414063,0.9481186866760254,0.8578110694885254,0.33693044185638427,0.14803086519241332,1.2320803642272948
1984-03-07,0.0,0.1263022780418396,0.0867064654827118,0.0,0.0,0.0,0.0,0.0014199208468198775,0.0,0.01759730130434036,0.0,0.049089154601097106,2.3549044271931052e-05,0.0,0.0,0.004311228543519974,0.040042445063591,0.028578534722328186
1984-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015977779030799867,0.0004418691154569387,0.0,0.0,0.0001537835574708879,0.0,0.0
1984-03-09,0.4740428447723389,0.5088447093963623,0.48589048385620115,0.5970654487609863,0.6256494045257568,0.527810525894165,0.5914608478546143,0.5953469753265381,0.7005468368530273,0.4161031246185303,0.5489650249481202,0.12559282779693604,0.14720304012298585,0.8507772445678711,0.7368913650512695,0.21634907722473146,0.36116514205932615,0.7579222202301026
1984-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.022241742908954622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04250637888908386
1984-03-11,0.0,0.002251857705414295,0.037721294164657596,0.0,0.0,0.00428139828145504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-03-12,0.01935741603374481,0.006319796293973922,0.03338122367858887,0.0,0.0,0.025481659173965453,0.0,0.0,0.0,0.04430815875530243,0.0,0.058336776494979856,0.061497873067855834,0.0,0.03826819062232971,0.03765825629234314,0.00945773497223854,0.0
1984-03-13,0.2652940511703491,0.47933096885681153,0.407074499130249,0.41261920928955076,0.5534107208251953,0.33467717170715333,0.3123744487762451,1.0833592414855957,0.8348537445068359,0.23371880054473876,0.7545001029968261,0.2536176681518555,0.2948752403259277,0.5873064994812012,0.30867226123809816,0.25449433326721194,0.2455510377883911,0.5176230907440186
1984-03-14,0.5238555431365967,0.6610940933227539,0.6462001323699951,0.5538718700408936,0.7424601554870606,0.40993442535400393,0.6352014064788818,1.4279359817504882,1.0340840339660644,0.28349192142486573,0.7394008159637451,0.6390320301055908,0.7078922271728516,0.9546786308288574,1.0036738395690918,0.5441484451293945,0.3996565818786621,1.24876127243042
1984-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017669310793280602,0.008432968705892562,0.0,0.0,0.0,0.0,0.0
1984-03-16,0.0,0.0,0.0,0.0,0.0,0.00817781537771225,0.0014160225167870522,0.0,0.0,0.009600674360990524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-03-17,0.018569491803646088,0.09029673337936402,0.1808307647705078,0.03128880560398102,0.02218746840953827,0.0,0.0,0.0,0.0,0.05460896492004395,5.38231513928622e-05,0.1407114624977112,0.011473392695188522,0.0,0.010499641299247742,0.09024737477302551,0.1874208927154541,0.0001279937685467303
1984-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-03-19,0.09396995306015014,0.12974922657012938,0.36217200756073,0.4881266117095947,0.3031803607940674,0.38957312107086184,0.1476978540420532,0.0,0.0060324747115373615,0.35860280990600585,0.01370910108089447,0.0,0.2107609987258911,0.03485454022884369,0.012950779497623443,0.007310414314270019,0.13781832456588744,0.0
1984-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04005997180938721,0.0,0.0,0.0,0.010935286432504654,0.031178808212280272,0.0,0.0,0.0,0.01996609419584274
1984-03-21,0.0,0.3111674070358276,0.25044052600860595,0.29741582870483396,0.4998493194580078,0.035191628336906436,0.0513902485370636,1.14495849609375,0.8974187850952149,0.0,0.5567837238311768,0.0,0.0,0.37681069374084475,0.0,0.0,0.0,0.5563338756561279
1984-03-22,0.8515457153320313,1.1479138374328612,0.7930325031280517,1.2782705307006836,1.5010454177856445,1.0345337867736817,1.1954963684082032,2.047466278076172,1.3281417846679688,0.7405581951141358,1.4942107200622559,0.45353188514709475,0.4493378162384033,1.1710494041442872,1.0774093627929688,0.5644614696502686,0.5494563102722168,1.1611444473266601
1984-03-23,0.2334845781326294,0.3094378709793091,0.3483128547668457,0.23128342628479004,0.2754706621170044,0.22357397079467772,0.29390702247619627,0.1552729368209839,0.0,0.33446564674377444,0.16443185806274413,0.2789612293243408,0.2687315225601196,0.04296897649765015,0.16942187547683715,0.08636491298675537,0.14649211168289183,0.0
1984-03-24,0.006860170513391495,0.042229565978050235,0.07618072628974915,0.0,0.026449698209762573,0.0003599482122808695,0.0,0.006777973473072052,0.0,0.0,0.007555317878723144,0.22403578758239745,0.06694381833076476,0.0,0.0,0.0011114727705717087,0.0,0.0
1984-03-25,0.0,0.05728690624237061,0.0,0.0,0.0,0.0,0.0,0.13561651706695557,0.12136571407318116,0.0,0.15084322690963745,0.0,0.0,0.00030114136170595885,0.0,0.0,0.0,0.13217450380325318
1984-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15297555923461914
1984-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028741953894495962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010292379185557366
1984-03-28,0.3128951549530029,0.3730942249298096,0.2784936189651489,0.46316981315612793,0.740619707107544,0.5261641025543213,0.5475558757781982,0.550055980682373,1.2150352478027344,0.09656813740730286,0.5858090400695801,0.06249021887779236,0.020574633777141572,1.0071663856506348,0.6158809661865234,0.13827219009399414,0.1484153151512146,0.7532815933227539
1984-03-29,2.7342342376708983,2.501662826538086,2.2523468017578123,3.1910211563110353,3.141316223144531,3.016097640991211,2.8643186569213865,2.6956546783447264,3.184239387512207,2.289314079284668,2.444680595397949,1.159994125366211,1.1386349678039551,3.6439044952392576,2.7686895370483398,2.2533702850341797,2.581546401977539,4.380815505981445
1984-03-30,2.116999053955078,0.5080076694488526,0.5751189231872559,1.2537473678588866,1.574584674835205,1.5698369026184082,2.074024200439453,1.711033248901367,1.9341310501098632,1.393129253387451,1.0610937118530273,2.3752796173095705,1.9956939697265625,1.9023096084594726,1.9530817031860352,2.642181396484375,1.8203811645507812,2.2560403823852537
1984-03-31,0.13910616636276246,0.12019534111022949,0.2833112239837646,0.3148166656494141,0.23828589916229248,0.3945903778076172,0.19948817491531373,0.008815708011388779,0.005264482274651527,0.20803616046905518,0.025565141439437868,0.41348910331726074,0.27624728679656985,0.04596137702465057,0.026738780736923217,0.2310004472732544,0.0005952297244220972,0.10110917091369628
1984-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11022801399230957
1984-04-04,0.2366894006729126,0.3986217975616455,0.41368350982666013,0.5668301582336426,0.49595212936401367,0.5358160495758056,0.420073413848877,1.2610578536987305,0.8481470108032226,0.506848669052124,0.5150765419006348,0.23454704284667968,0.1217502474784851,0.6799815177917481,0.20739297866821288,0.3416790723800659,0.505384874343872,0.2351221799850464
1984-04-05,1.4197641372680665,2.88067512512207,3.1847986221313476,2.020870018005371,1.7739500045776366,1.5974799156188966,1.495622158050537,3.2995018005371093,1.9115659713745117,1.4322200775146485,2.434542655944824,1.2334589958190918,0.7883631706237793,1.744197463989258,2.2244899749755858,1.1433448791503906,1.4291948318481444,2.413995361328125
1984-04-06,3.6631946563720703,0.287272047996521,0.189933705329895,0.5446260452270508,0.5882035255432129,1.011100673675537,2.693338966369629,1.5990418434143066,1.3310720443725585,1.8266899108886718,0.5297224044799804,2.332255172729492,1.5921330451965332,2.159652519226074,2.8992898941040037,3.8145313262939453,2.5764339447021483,1.8453638076782226
1984-04-07,0.359383225440979,0.19324150085449218,0.19028356075286865,0.11366361379623413,0.1328773856163025,0.25261969566345216,0.3347924709320068,0.16061474084854127,0.0505672812461853,0.7676362037658692,0.2649956941604614,0.5961845874786377,0.50810227394104,0.13006465435028075,0.0968713104724884,0.4273833274841309,0.4817607879638672,0.3723881483078003
1984-04-08,0.0,0.003771231696009636,0.0,0.0,0.0,0.0,0.0,0.00019262833520770073,0.0,0.0,0.0,0.017612163722515107,0.025055256485939027,0.0,0.0,0.0,0.0,0.00020217730198055506
1984-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-04-13,0.0,0.015750795602798462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-04-14,0.8486817359924317,0.41886391639709475,0.814024829864502,0.9533010482788086,0.5179746627807618,0.8825613021850586,0.6566157341003418,0.33815009593963624,0.7008532524108887,0.5968987941741943,0.3189410924911499,0.4163872718811035,0.759342622756958,0.5075310707092285,0.14245187044143676,0.439432430267334,0.4703660488128662,0.26801600456237795
1984-04-15,1.5042667388916016,1.2543251037597656,1.111003589630127,0.9897620201110839,1.090188217163086,0.7573961734771728,1.3540725708007812,1.2178031921386718,1.4671627044677735,0.7398646354675293,1.3125886917114258,1.0116999626159668,1.0856259346008301,1.5775812149047852,1.6569992065429688,1.5268814086914062,0.9894289016723633,1.412582015991211
